gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4101310252	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1306B1564D40FB75FC835700.mc.3B393CF11306B1544FBCF8CBFDAC5293	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene maritima		SPECIES	Pseudonannolene maritima Schubart, 1949	Pseudonannolene maritima Schubart 1949	Schubart 1949	BR	Ilha da Queimada Pequena	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-24.489199	-46.674305			100.0				1947-09-30	30	9	1947	6186005	6186005	MATERIAL_CITATION	MZSP						CC0_1_0		Expedicao A. Hoge	Holotype		2025-11-08T05:37:46.472Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310250	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA136AB13B4D5CFBE1FAA853ED.mc.3B393CF11369B13B4B36FEA3FAF254B3	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tocaiensis		SPECIES	Pseudonannolene tocaiensis Fontanetti, 1996	Pseudonannolene tocaiensis Fontanetti 1996	Fontanetti 1996	BR	Estacao Ecologica Itirapina	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.249596	-47.82598			764.0				2001-04-30	30	4	2001	11585214	11585214	MATERIAL_CITATION	IBSP		IBSP 1935				CC0_1_0		Equipe Biota			2025-11-08T05:37:46.454Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310248	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1316B1474E87FEE4FAEF50E2.mc.3B393CF11316B1444E00F9AEFC4C5362	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene fontanettiae		SPECIES	Pseudonannolene fontanettiae Iniesta & Ferreira, 2014	Pseudonannolene fontanettiae Iniesta & Ferreira 2014	Iniesta & Ferreira 2014	BR	Sete Lagoas	Minas Gerais	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-19.457188	-44.236374			775.0				2014-03-13	13	3	2014	8446495	8446495	MATERIAL_CITATION	IBSP		IBSP 7076				CC0_1_0		Equipe Carste			2025-11-08T05:37:46.450Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310247	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1356B1074D60FEE4FB225095.mc.3B393CF11356B1044CA1FC3BFE2F512A	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene bucculenta		SPECIES	Pseudonannolene bucculenta Iniesta, Bouzan & Brescovit, 2023	Pseudonannolene bucculenta Iniesta, Bouzan, and Brescovit 2023	Iniesta, Bouzan, and Brescovit 2023	BR	Samuel de Paula	Minas Gerais	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-20.001055	-43.871086			975.0				2006-10		10	2006	12224748	12224748	MATERIAL_CITATION	IBSP		IBSP 3396				CC0_1_0		de Paula & J. P. P. Pena-Barbosa			2025-11-08T05:37:46.447Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310246	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA132DB17E4D5CFCA9FC3D53AC.mc.3B393CF1132DB17F4FBCFA9CFB545092	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene callipyge		SPECIES	Pseudonannolene callipyge Brölemann, 1902	Pseudonannolene callipyge Brolemann 1902	Brolemann 1902	BR	Parana	Parana	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938									1960-10-16	16	10	1960	1026425	1026425	MATERIAL_CITATION	R		MZSP 240				CC0_1_0		R. von Ihering	Holotype		2025-11-08T05:37:46.445Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310244	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1376B1274D46FE33FE985351.mc.3B393CF11376B1244FBCFB6AFEDF51D9	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene paulista		SPECIES	Pseudonannolene paulista Brölemann, 1902	Pseudonannolene paulista Brolemann 1902	Brolemann 1902	BR	Cerqueira Cesar	Sao Paulo	PRESENT	4	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.067354	-49.15762							1896-12		12	1896	1026416	1026416	MATERIAL_CITATION	MZSP						CC0_1_0		R. von Ihering	Paralectotype		2025-11-08T05:37:46.399Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310243	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA131AB14A4D51FDA7FE6054B2.mc.3B393CF1131AB1484FBCFAB7FBAD5082	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene imbirensis		SPECIES	Pseudonannolene imbirensis Fontanetti, 1996	Pseudonannolene imbirensis Fontanetti 1996	Fontanetti 1996	BR	Grupo Espeleologico de Geologia	Goias	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-13.400307	-46.319378			700.0				1989-04		4	1989	11693169	11693169	MATERIAL_CITATION	GREGEO		MZSP 1035				CC0_1_0			Holotype		2025-11-08T05:37:46.397Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4101310242	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA132DB17E4D5CFCA9FC3D53AC.mc.3B393CF1132DB17F4FBCFA3EFC295333	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene callipyge		SPECIES	Pseudonannolene callipyge Brölemann, 1902	Pseudonannolene callipyge Brolemann 1902	Brolemann 1902	BR	BRAZIL	Parana	PRESENT	2	a064f300-1bc8-41ea-9364-b864ef4e8938									1960-10-16	16	10	1960	1026425	1026425	MATERIAL_CITATION	MZSP		MZSP 240				CC0_1_0		von Ihering	Paratype		2025-11-08T05:37:46.394Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310241	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1307B1544E86FD86FACB514C.mc.3B393CF11307B1554FEBFA74FB8650E8	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene magna		SPECIES	Pseudonannolene magna Udulutsch & Pietrobon, 2003	Pseudonannolene magna Udulutsch & Pietrobon 2003	Udulutsch & Pietrobon 2003	BR	Valinhos	Sao Paulo	PRESENT	17	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.023664	-46.89382			807.0				2001-03		3	2001	12209996	12209996	MATERIAL_CITATION	MZSP						CC0_1_0		Serra dos Cocais & Pietrobon			2025-11-08T05:37:46.382Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310240	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA137BB12A4EBDFD74FC6E54C3.mc.3B393CF1137BB1294FEBF99EFD515391	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene robsoni		SPECIES	Pseudonannolene robsoni Iniesta & Ferreira, 2014	Pseudonannolene robsoni Iniesta & Ferreira 2014	Iniesta & Ferreira 2014	BR	Minas Gerais	Minas Gerais	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-20.369646	-45.669437			691.0				2009-03-09	9	3	2009	12204948	12204948	MATERIAL_CITATION	R		ISLA 4079				CC0_1_0		R. Zampaulo			2025-11-08T05:37:46.380Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310239	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1359B10D4D1CF979FCBE518D.mc.3B393CF11358B10A4D95FB48FAAA5183	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene morettii		SPECIES	Pseudonannolene morettii Iniesta, Bouzan & Brescovit, 2023	Pseudonannolene morettii Iniesta, Bouzan, and Brescovit 2023	Iniesta, Bouzan, and Brescovit 2023	BR	Parque Municipal da Serra do Itapety	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.493336	-46.19638			881.0				2003-10-13	13	10	2003	12190204	12190204	MATERIAL_CITATION	IBSP		IBSP 2460				CC0_1_0		Mogi das Cruzes & Equipe Biota			2025-11-08T05:37:46.379Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310235	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1373B1234D42FCF9FB915768.mc.3B393CF11372B1204A59FCF5FB2D5668	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene ophiiulus		SPECIES	Pseudonannolene ophiiulus Schubart, 1944	Pseudonannolene ophiiulus Schubart 1944	Schubart 1944	BR	Sao Carlos	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.010944	-47.890553			870.0				1944-03-20	20	3	1944	6185999	6185999	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:46.350Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310234	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1361B1354D4FF9B8FAB4500B.mc.3B393CF11360B1324F86FB73FB365187	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene silvestris		SPECIES	Pseudonannolene silvestris Schubart, 1944	Pseudonannolene silvestris Schubart 1944	Schubart 1944	BR	Parque Estadual Turistico do Alto Ribeira	Sao Paulo	PRESENT	3	a064f300-1bc8-41ea-9364-b864ef4e8938	-24.485867	-48.646698			570.0				2001-11-08	8	11	2001	1026418	1026418	MATERIAL_CITATION	IBSP		IBSP 2272				CC0_1_0		Equipe Biota			2025-11-08T05:37:46.349Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310233	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1301B1554EAFF9E3FD50577D.mc.3B393CF11300B1524FBCFDFDFBD5574F	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene lundi		SPECIES	Pseudonannolene lundi Iniesta & Ferreira, 2015	Pseudonannolene lundi Iniesta & Ferreira 2015	Iniesta & Ferreira 2015	BR	Lapa Sem Fim cave	Minas Gerais	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-16.233458	-44.585625							2014-04-17	17	4	2014	8656447	8656447	MATERIAL_CITATION	R		ISLA 8684				CC0_1_0		R. L. Ferreira & L. F. M. Iniesta & L. Rabello & M. Souza-Silva	Holotype		2025-11-08T05:37:46.347Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310232	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1351B1024D0DFD47FEA05021.mc.3B393CF11351B1034FEBFA74FB9550EB	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene alata		SPECIES	Pseudonannolene alata Iniesta, Bouzan & Brescovit, 2023	Pseudonannolene alata Iniesta, Bouzan, and Brescovit 2023	Iniesta, Bouzan, and Brescovit 2023	BR	Ilha do Arvoredo	Santa Catarina	PRESENT	11	a064f300-1bc8-41ea-9364-b864ef4e8938	-27.281094	-48.36661			130.0				2018-05-15	15	5	2018	12252733	12252733	MATERIAL_CITATION	R		IBSP 7876				CC0_1_0		R. S. Bouzan			2025-11-08T05:37:46.345Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
4101310231	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1369B13C4D45F916FC1A53ED.mc.3B393CF1136FB13D4EB5FE13FC855703	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tricolor		SPECIES	Pseudonannolene tricolor Brölemann, 1902	Pseudonannolene tricolor Brolemann 1902	Brolemann 1902	BR	Corumbata	Cerrado biome - FAPESP	PRESENT	10	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.222984	-47.623302			586.0				1985-11-01	1	11	1985	1026426	1026426	MATERIAL_CITATION	MZSP						CC0_1_0		O. A. Mesa			2025-11-08T05:37:46.325Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310230	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA136CB1014D70FB4DFD9352E0.mc.3B393CF1136CB13E4FBCF848FBAE52DF	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene urbica		SPECIES	Pseudonannolene urbica Schubart, 1945	Pseudonannolene urbica Schubart 1945	Schubart 1945	BR	BRAZIL	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.585106	-46.600998			790.0								6186006	6186006	MATERIAL_CITATION	MZSP						CC0_1_0			Paratype		2025-11-08T05:37:46.324Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310228	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF11308B15A4FEBFD53FE0A57C2	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR	BRAZIL	Minas Gerais	PRESENT	3	a064f300-1bc8-41ea-9364-b864ef4e8938	-20.369646	-45.669437							2009-01-27	27	1	2009	1026408	1026408	MATERIAL_CITATION	NHMD						CC0_1_0		Zampaulo	Paratype		2025-11-08T05:37:46.318Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310227	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1315B1484D45F9EEFC01571A.mc.3B393CF1131BB1494E3EFEC0FC7D5457	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene halophila		SPECIES	Pseudonannolene halophila Schubart, 1949	Pseudonannolene halophila Schubart 1949	Schubart 1949	BR	Ilha Porchat	Sao Paulo	PRESENT	7	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.97711	-46.371616			9.0				1959-01-21	21	1	1959	6186012	6186012	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:46.316Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310226	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1369B13C4D45F916FC1A53ED.mc.3B393CF1136FB13D4C10FA83FE465093	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene tricolor		SPECIES	Pseudonannolene tricolor Brölemann, 1902	Pseudonannolene tricolor Brolemann 1902	Brolemann 1902	BR		Sao Paulo	PRESENT	3	a064f300-1bc8-41ea-9364-b864ef4e8938									1940-11-28	28	11	1940	1026426	1026426	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart			2025-11-08T05:37:46.314Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310224	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1321B1724D58FEE4FBC35029.mc.3B393CF11321B1734B52FB91FDE75184	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene albiventris		SPECIES	Pseudonannolene albiventris Schubart, 1952	Pseudonannolene albiventris Schubart 1952	Schubart 1952	BR	Fazenda Nova America	Sao Paulo	PRESENT	4	a064f300-1bc8-41ea-9364-b864ef4e8938	-22.129297	-47.662636			665.0				1944-03-07	7	3	1944	6185997	6185997	MATERIAL_CITATION	MZSP						CC0_1_0		O. Schubart	Holotype		2025-11-08T05:37:46.312Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310223	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1361B1354D4FF9B8FAB4500B.mc.3B393CF11360B1324FEBFCD3FB8C5642	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene silvestris		SPECIES	Pseudonannolene silvestris Schubart, 1944	Pseudonannolene silvestris Schubart 1944	Schubart 1944	BR	Parque Estadual Turistico do Alto Ribeira	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-24.485867	-48.646698			570.0				2001-11-08	8	11	2001	1026418	1026418	MATERIAL_CITATION	PETAR		IBSP 2271				CC0_1_0		Equipe Biota			2025-11-08T05:37:46.309Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4101310222	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA132DB17E4D5CFCA9FC3D53AC.mc.3B393CF1132DB17F4D20F82AFA9752DE	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene callipyge		SPECIES	Pseudonannolene callipyge Brölemann, 1902	Pseudonannolene callipyge Brolemann 1902	Brolemann 1902	BR	cave Straube	Parana	PRESENT	3	a064f300-1bc8-41ea-9364-b864ef4e8938					362.0				2017-12-09	9	12	2017	1026425	1026425	MATERIAL_CITATION	IBSP		IBSP 7627				CC0_1_0		C. Attems & Souza & L. F. M. Iniesta			2025-11-08T05:37:46.305Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310221	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF1130EB15C4E80FE55FAED54EA	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR		Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938									2011-06-28	28	6	2011	1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5657				CC0_1_0					2025-11-08T05:37:46.301Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310220	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1367B1374EBAFAB0FAD650FC.mc.3B393CF11366B1344C07FD1BFD14560A	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene spelaea		SPECIES	Pseudonannolene spelaea Iniesta & Ferreira, 2013	Pseudonannolene spelaea Iniesta & Ferreira 2013	Iniesta & Ferreira 2013	BR		Para	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-6.367796	-50.389553							2016-03-15	15	3	2016	9516060	9516060	MATERIAL_CITATION	IBSP		IBSP 4898				CC0_1_0		Biospeleo			2025-11-08T05:37:46.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310219	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA137CB1304EACFD5CFB445752.mc.3B393CF11363B1314D9EFD1AFE90560D	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus Brolemann 1902	Brolemann 1902	BR	Cubatao	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.894018	-46.424587			6.0								6186003	6186003	MATERIAL_CITATION	MZSP						CC0_1_0					2025-11-08T05:37:46.270Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310218	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1309B15F4EA9FEE4FC055083.mc.3B393CF11308B15A4CDBF905FEA45219	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene microzoporus		SPECIES	Pseudonannolene microzoporus Mauriès, 1987	Pseudonannolene microzoporus Mauries 1987	Mauries 1987	BR	Mocambeiro	Bahia	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-19.535425	-44.026974							2011-04-04	4	4	2011	1026408	1026408	MATERIAL_CITATION	IBSP		IBSP 5703				CC0_1_0		F. P. Franco			2025-11-08T05:37:46.268Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101310217	1d2570da-e150-4d75-94d8-bfc5813062bc	03F887BA1359B10D4D1CF979FCBE518D.mc.3B393CF11358B10A4BD1FC18FDB5510F	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene morettii		SPECIES	Pseudonannolene morettii Iniesta, Bouzan & Brescovit, 2023	Pseudonannolene morettii Iniesta, Bouzan, and Brescovit 2023	Iniesta, Bouzan, and Brescovit 2023	BR	Parque Municipal da Serra do Itapety	Sao Paulo	PRESENT	1	a064f300-1bc8-41ea-9364-b864ef4e8938	-23.493336	-46.19638			881.0				2003-10-13	13	10	2003	12190204	12190204	MATERIAL_CITATION	IBSP		IBSP 2457				CC0_1_0		Mogi das Cruzes & Equipe Biota			2025-11-08T05:37:46.267Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
